Id_Siniestro,Id_Poliza,Fecha_Siniestro,Monto_Siniestro,Estado,motivo_rechazo
3475,24644,2025-02-15,441.68,Nan,
3476,12166,2025-12-24,"12.984,63",Nan,
3477,12438,2025-05-26,"14.790,51",Cerrado,
3478,5556,2026-02-10,"14,680.61",Cerrado,
3479,11692,2026-01-17,"10.882,37",Abierto,
3480,10364,2025-10-14,nan,Cerrado,
3481,3285,2025-11-27,838.68,Nan,
3482,10984,2025-10-05,4761.32,Nan,
3483,548,2025-08-31,nan,Nan,
3484,25658,2025-06-23,7169.55,Nan,
3485,16014,2025-01-03,"3.806,25",Nan,
3486,13937,2025-11-13,"10.746,04",Nan,
3487,23003,2025-02-19,13129.06,Abierto,
3488,23895,2025-10-15,nan,Abierto,
3489,4430,2026-02-18,"5,944.78",Abierto,
3490,6084,2025-02-09,"8.605,00",Rechazado,
3491,15832,2025-06-20,"11.696,93",Cerrado,
3492,20294,2025-12-06,"10,716.07",Nan,
3493,5046,2025-07-07,"3,643.09",Nan,
3494,12179,2025-07-21,14019.08,Cerrado,
3495,9259,2026-01-08,-,Abierto,
3496,4209,2025-12-03,9979.24,Rechazado,
3497,14901,2025-05-26,2471.77,Nan,
3498,7328,2025-09-04,"7.782,81",Abierto,
3499,9065,2026-01-27,"6,999.35",Abierto,
3500,17492,2025-12-02,13249.03,Cerrado,
3501,18891,2025-12-18,nan,Nan,
3502,8081,2025-06-20,-,Nan,
3503,2851,2026-02-03,4794.59,Abierto,
3504,11346,2025-05-05,nan,Nan,
3505,2886,2026-01-13,6412.86,Abierto,
3506,9264,2025-04-21,"12.626,59",Cerrado,
3507,3349,2025-05-02,nan,Nan,
3508,22129,2025-09-18,"9.039,02",Nan,
3509,18194,2025-12-30,"2,757.05",Nan,
3510,25,2025-08-10,"13,009.48",Nan,
3511,22905,2026-02-10,"1.856,84",Abierto,
3512,10191,2025-01-15,"2,182.12",Nan,
3513,4421,2025-01-03,"7.580,67",Abierto,
3514,19259,2025-04-01,4317.47,Cerrado,
3515,3367,2025-01-26,"11,736.59",Cerrado,
3516,8983,2026-01-31,13558.20,Nan,
3517,11884,2025-02-07,"11,449.61",Cerrado,
3518,5093,2025-04-20,891.98,Nan,
3519,8836,2025-06-09,-,Nan,
3520,4576,2025-09-04,2363.20,Abierto,
3521,11032,2025-12-08,13594.53,Cerrado,
3522,463,2025-11-12,303.07,Cerrado,
3523,1289,2025-04-22,7502.64,Rechazado,
3524,7652,2025-11-04,nan,Nan,
3525,20245,2025-09-29,"6.264,14",Cerrado,
3526,8829,2025-01-31,6442.09,Cerrado,
3527,15547,2025-10-14,7522.50,Nan,
3528,4913,2025-04-05,10175.11,Cerrado,
3529,1469,2025-09-18,6825.88,Rechazado,
3530,17762,2025-07-31,nan,Abierto,
3531,2494,2025-11-23,7907.02,Cerrado,
3532,14495,2026-02-03,"11,954.77",Cerrado,
3533,21048,2025-02-23,13697.87,Nan,
3534,2876,2025-04-08,nan,Rechazado,
3535,9016,2025-04-30,"3.194,04",Cerrado,
3536,14020,2025-04-14,"6,546.48",Cerrado,
3537,24015,2025-11-02,10150.84,Nan,
3538,1345,2026-01-12,-,Cerrado,
3539,25648,2025-12-24,8540.58,Nan,
3540,18844,2025-01-22,1528.19,Cerrado,
3541,12240,2025-12-23,3071.03,Abierto,
3542,19282,2025-10-26,"10,566.55",Cerrado,
3543,9468,2025-01-01,"1,714.27",Cerrado,
3544,24708,2025-07-15,"13.204,69",Cerrado,
3545,7239,2025-09-21,nan,Nan,
3546,1257,2025-06-15,-,Cerrado,
3547,3328,2025-05-07,"9,794.63",Rechazado,
3548,24472,2026-02-24,"7.707,30",Abierto,
3549,25548,2025-03-10,14483.80,Cerrado,
3550,23645,2026-02-24,-,Cerrado,
3551,3157,2025-07-26,"2.906,46",Cerrado,
3552,15512,2025-04-19,nan,Nan,
3553,4590,2025-07-14,5643.52,Cerrado,
3554,16697,2025-12-28,1618.84,Rechazado,
3555,23779,2025-07-28,"1.226,39",Nan,
3556,11341,2026-01-13,1755.29,Abierto,
3557,8401,2025-04-28,nan,Abierto,
3558,5085,2025-05-25,"11.193,09",Rechazado,
3559,23942,2026-02-20,"6.559,89",Abierto,
3560,18806,2025-04-09,nan,Cerrado,
3561,5797,2025-10-31,"2.837,08",Rechazado,
3562,25632,2025-11-04,-,Cerrado,
3563,4609,2026-01-02,"8.886,40",Cerrado,
3564,8868,2025-09-17,13608.84,Abierto,
3565,16432,2025-02-04,7620.60,Nan,
3566,1094,2025-02-10,7145.07,Abierto,
3567,14450,2025-11-13,nan,Nan,
3568,25596,2025-09-20,"4.283,73",Rechazado,
3569,12465,2026-01-03,403.63,Rechazado,
3570,16393,2025-06-10,nan,Nan,
3571,9806,2025-06-29,8378.61,Nan,
3572,4216,2025-11-23,"7,426.75",Nan,
3573,10249,2025-12-25,"8.961,50",Nan,
3574,24919,2025-11-29,"12.154,03",Abierto,
3575,11023,2025-09-05,"1,693.18",Abierto,
3576,9966,2025-10-26,428.48,Abierto,
3577,25650,2025-09-14,nan,Rechazado,
3578,14372,2025-12-11,3463.15,Rechazado,
3579,6213,2026-01-26,"12,502.67",Cerrado,
3580,24208,2025-04-02,12972.60,Cerrado,
3581,7901,2025-08-05,12435.99,Rechazado,
3582,3284,2026-02-11,"1.771,01",Nan,
3583,8767,2025-09-22,"11,423.00",Abierto,
3584,6152,2025-05-22,nan,Nan,
3585,13397,2025-01-29,920.92,Cerrado,
3586,12542,2025-11-08,"5,387.28",Nan,
3587,507,2025-08-24,nan,Rechazado,
3588,14560,2025-05-11,514.33,Nan,
3589,12806,2025-05-19,10418.95,Abierto,
3590,25774,2025-11-29,nan,Nan,
3591,3221,2025-10-08,"1.992,57",Abierto,
3592,12181,2025-01-15,"9.905,61",Nan,
3593,23667,2025-07-21,nan,Cerrado,
3594,21287,2025-11-27,2696.59,Nan,
3595,18027,2025-04-23,"10.446,71",Cerrado,
3596,11507,2025-09-22,10334.55,Cerrado,
3597,6202,2025-02-04,12431.57,Cerrado,
3598,3201,2025-07-24,3337.73,Nan,
3599,14117,2025-10-02,"6,880.50",Abierto,
3600,19340,2025-10-20,nan,Rechazado,
3601,20525,2026-02-05,-,Rechazado,
3602,20445,2026-01-01,nan,Abierto,
3603,23247,2026-02-22,"12,372.20",Rechazado,
3604,4120,2025-03-08,7009.40,Cerrado,
3605,23807,2025-01-26,"3.633,79",Nan,
3606,10162,2025-10-24,"8.555,30",Rechazado,
3607,5532,2025-10-11,10342.27,Rechazado,
3608,8560,2025-01-08,"7.757,93",Cerrado,
3609,13609,2026-02-21,14127.62,Abierto,
3610,15614,2026-02-09,2819.04,Abierto,
3611,10537,2025-06-29,nan,Abierto,
3612,8872,2025-03-22,141.84,Cerrado,
3613,11359,2025-04-06,11605.80,Abierto,
3614,13738,2026-01-31,8077.38,Nan,
3615,20506,2025-05-12,14053.02,Abierto,
3616,2756,2025-09-09,6850.93,Abierto,
3617,18681,2025-01-05,"6,757.93",Cerrado,
3618,16604,2025-05-28,"7.815,24",Nan,
3619,16191,2025-09-22,2363.25,Cerrado,
3620,16457,2025-08-08,"8,176.63",Rechazado,
3621,198,2025-04-24,nan,Cerrado,
3622,19581,2025-04-13,-401.37,Cerrado,
3623,8315,2025-07-20,nan,Abierto,
3624,10481,2025-07-05,406.59,Cerrado,
3625,6171,2025-12-24,"5,180.78",Abierto,
3626,8247,2025-05-26,"10,232.98",Nan,
3627,15450,2025-09-26,9880.85,Nan,
3628,533,2025-12-29,"8,437.13",Abierto,
3629,23645,2025-01-03,2990.87,Abierto,
3630,8795,2025-01-16,"2.945,79",Abierto,
3631,13887,2025-07-28,"-3,648.92",Abierto,
3632,11730,2025-04-30,nan,Cerrado,
3633,15157,2025-11-19,4535.49,Nan,
3634,20387,2025-07-13,-,Rechazado,
3635,16727,2026-02-23,"14,561.00",Cerrado,
3636,2605,2025-03-03,7899.99,Nan,
3637,16571,2025-04-30,"11.994,91",Rechazado,
3638,5867,2025-11-30,"13.336,08",Nan,
3639,14954,2025-11-24,nan,Cerrado,
3640,828,2025-08-17,"14.994,75",Nan,
3641,6716,2025-08-21,585.42,Nan,
3642,19549,2025-03-02,5389.39,Cerrado,
3643,3370,2025-05-25,"4.711,01",Rechazado,
3644,2558,2025-11-23,12020.68,Abierto,
3645,20740,2025-06-19,12181.40,Cerrado,
3646,15001,2025-12-04,-,Nan,
3647,16785,2025-04-14,-,Abierto,
3648,12817,2025-12-15,7427.63,Abierto,
3649,21390,2025-01-10,nan,Nan,
3650,25673,2026-01-23,"6.099,07",Abierto,
3651,17717,2025-10-11,-,Cerrado,
3652,16916,2025-04-24,-14782.04,Cerrado,
3653,6813,2025-07-06,11719.87,Cerrado,
3654,25792,2025-01-20,"12,396.95",Cerrado,
3655,14874,2025-01-05,14325.34,Nan,
3656,24618,2026-02-09,"3,219.25",Nan,
3657,15950,2025-01-19,11571.88,Nan,
3658,24499,2025-08-30,"8,051.72",Cerrado,
3659,10900,2026-01-01,"11.106,35",Cerrado,
3660,2280,2025-02-19,"5,334.59",Abierto,
3661,425,2025-08-31,"9,681.07",Abierto,
3662,24948,2025-11-13,"5.252,17",Cerrado,
3663,10279,2025-06-22,nan,Rechazado,
3664,5315,2025-07-08,10617.56,Abierto,
3665,5478,2025-09-20,265.72,Nan,
3666,12201,2025-02-01,"9.574,19",Abierto,
3667,2396,2025-10-22,11847.51,Cerrado,
3668,2264,2025-04-15,"14.715,38",Cerrado,
3669,3060,2025-07-12,13639.76,Nan,
3670,755,2025-09-21,11756.61,Nan,
3671,23288,2025-10-22,8923.47,Nan,
3672,22059,2025-01-28,2923.13,Cerrado,
3673,87,2025-12-23,1343.38,Abierto,
3674,14363,2025-12-01,8756.27,Nan,
3675,4333,2026-02-08,1900.76,Nan,
3676,10873,2025-10-04,13553.17,Cerrado,
3677,19247,2025-10-27,"7.118,02",Nan,
3678,17715,2025-05-05,1531.95,Rechazado,
3679,12232,2025-02-14,"3,095.75",Cerrado,
3680,2372,2025-10-18,"11,707.91",Rechazado,
3681,18028,2025-12-19,"2,789.36",Cerrado,
3682,5802,2025-05-31,nan,Nan,
3683,25709,2026-02-05,"4,087.79",Abierto,
3684,12106,2025-09-23,9742.07,Nan,
3685,5880,2025-05-30,10119.08,Cerrado,
3686,16992,2025-05-08,-,Nan,
3687,12631,2025-04-16,"11,965.15",Rechazado,
3688,7368,2025-12-11,nan,Abierto,
3689,6190,2025-10-22,"1.702,18",Nan,
3690,25541,2026-01-26,"3,137.58",Abierto,
3691,24830,2025-08-07,11030.31,Cerrado,
3692,20163,2025-02-21,"6.793,57",Nan,
3693,2697,2025-10-26,14494.73,Abierto,
3694,12285,2025-07-19,"6,968.87",Abierto,
3695,24626,2025-11-03,6461.97,Abierto,
3696,23970,2025-01-11,8926.91,Abierto,
3697,70,2025-10-18,"3,056.80",Abierto,
3698,11276,2025-02-12,"1.773,18",Nan,
3699,18992,2025-03-29,"11,352.78",Rechazado,
3700,14395,2025-12-25,"6.906,08",Rechazado,
3701,18229,2026-01-29,nan,Nan,
3702,2415,2025-12-21,nan,Cerrado,
3703,6532,2025-03-03,"6,785.04",Abierto,
3704,20207,2025-01-16,"6.431,65",Nan,
3705,17890,2025-08-29,10237.99,Abierto,
3706,20458,2025-04-30,4216.62,Rechazado,
3707,11678,2025-11-12,"11,148.34",Cerrado,
3708,3667,2025-01-27,10642.16,Cerrado,
3709,10801,2025-03-16,nan,Abierto,
3710,15397,2025-04-05,"8.386,68",Abierto,
3711,2480,2025-02-22,508.21,Nan,
3712,11124,2025-12-19,4837.73,Abierto,
3713,1710,2025-08-08,13390.07,Cerrado,
3714,21261,2025-06-14,"10.969,60",Nan,
3715,25671,2025-03-13,"12,632.31",Abierto,
3716,7097,2025-09-27,"11.487,91",Nan,
3717,14892,2026-01-25,700.31,Cerrado,
3718,23724,2025-03-17,"3,492.28",Rechazado,
3719,1726,2025-07-27,"6,734.92",Cerrado,
3720,20272,2025-07-06,"8.302,38",Cerrado,
3721,10148,2025-04-23,nan,Cerrado,
3722,11096,2025-11-11,"11,966.78",Rechazado,
3723,10205,2025-02-01,"6,332.52",Abierto,
3724,9379,2025-02-25,-,Cerrado,
3725,23346,2025-12-17,"13,537.48",Nan,
3726,6672,2025-04-30,337.22,Abierto,
3727,40,2025-02-12,248.88,Cerrado,
3728,12033,2025-07-22,14412.37,Cerrado,
3729,12049,2025-04-27,992.62,Abierto,
3730,6287,2025-11-11,nan,Cerrado,
3731,12709,2025-02-02,"14.234,59",Nan,
3732,17659,2025-07-23,5901.43,Rechazado,
3733,1218,2025-09-01,"4.119,79",Abierto,
3734,4938,2026-01-10,"5,073.75",Nan,
3735,10887,2025-04-05,"6,699.66",Nan,
3736,603,2025-12-16,"12,788.69",Cerrado,
3737,10671,2025-03-08,9751.80,Cerrado,
3738,3994,2025-01-05,nan,Abierto,
3739,4967,2025-06-04,4403.03,Cerrado,
3740,2367,2025-06-06,13572.83,Rechazado,
3741,11031,2025-06-03,9258.81,Rechazado,
3742,22427,2025-02-03,1809.57,Cerrado,
3743,17359,2025-12-08,nan,Nan,
3744,2447,2025-02-06,11428.01,Rechazado,
3745,1602,2025-01-23,14525.25,Rechazado,
3746,11131,2026-01-27,"10,363.08",Cerrado,
3747,8355,2025-08-28,14134.58,Cerrado,
3748,6654,2025-01-11,11810.42,Cerrado,
3749,14236,2025-08-21,"4,639.92",Cerrado,
3750,22517,2025-04-30,9767.06,Abierto,
3751,19788,2025-05-02,"7.428,92",Cerrado,
3752,12042,2025-08-21,nan,Cerrado,
3753,12962,2025-12-30,5967.80,Cerrado,
3754,24268,2025-08-30,"14.928,13",Nan,
3755,4604,2025-11-19,"13.775,77",Abierto,
3756,7635,2025-06-05,8530.97,Rechazado,
3757,3132,2025-12-29,-13326.73,Cerrado,
3758,23232,2025-06-03,4630.61,Abierto,
3759,7441,2025-01-23,"1,588.16",Cerrado,
3760,8637,2026-01-21,7629.60,Cerrado,
3761,13020,2025-10-06,14515.43,Nan,
3762,6941,2025-08-17,12366.29,Cerrado,
3763,1704,2025-07-15,12320.51,Abierto,
3764,20462,2025-03-23,-4945.74,Abierto,
3765,21952,2025-03-04,"1.414,62",Nan,
3766,3224,2025-11-23,443.38,Abierto,
3767,309,2025-03-06,"12.541,50",Cerrado,
3768,17558,2025-09-18,5174.52,Rechazado,
3769,4977,2025-11-07,14455.19,Abierto,
3770,14138,2025-04-01,"4.652,40",Cerrado,
3771,9909,2025-07-27,11715.97,Cerrado,
3772,20463,2025-12-07,-,Cerrado,
3773,12969,2025-08-25,"9,108.50",Abierto,
3774,24066,2025-06-16,10409.24,Abierto,
3775,3458,2025-01-06,"11,935.89",Rechazado,
3776,1125,2025-11-13,"4,157.89",Rechazado,
3777,5522,2025-02-13,"13,528.10",Nan,
3778,8641,2025-12-13,9202.38,Nan,
3779,15055,2025-12-10,nan,Nan,
3780,6515,2025-06-13,3794.39,Cerrado,
3781,7226,2025-12-14,"2.410,68",Cerrado,
3782,25672,2025-11-30,1493.78,Nan,
3783,24279,2025-07-01,8894.48,Abierto,
3784,13494,2025-01-01,8987.15,Nan,
3785,17268,2025-06-01,"7,572.63",Rechazado,
3786,9695,2025-10-14,12948.48,Rechazado,
3787,2682,2025-06-06,"13,275.06",Nan,
3788,24221,2025-02-25,929.16,Abierto,
3789,16905,2025-03-31,12263.70,Cerrado,
3790,21552,2025-04-08,-,Cerrado,
3791,6087,2025-02-28,10750.62,Cerrado,
3792,846,2025-09-28,14172.53,Cerrado,
3793,25540,2026-02-15,"5.437,21",Nan,
3794,14189,2025-10-12,nan,Cerrado,
3795,9136,2025-07-25,4239.10,Cerrado,
3796,18333,2025-04-09,nan,Nan,
3797,16276,2025-05-31,247.28,Cerrado,
3798,12069,2025-01-19,12431.34,Abierto,
3799,24251,2025-10-30,"1.953,30",Cerrado,
3800,8810,2025-04-19,944.53,Nan,
3801,8830,2025-04-25,11006.60,Abierto,
3802,25639,2025-05-02,nan,Nan,
3803,2350,2025-08-22,6513.24,Cerrado,
3804,154,2026-01-20,"9,814.42",Abierto,
3805,20049,2026-01-28,"11,217.59",Abierto,
3806,4251,2025-10-13,"3.441,46",Abierto,
3807,17630,2025-06-15,14344.65,Cerrado,
3808,12949,2025-03-19,nan,Abierto,
3809,15526,2025-07-08,896.25,Abierto,
3810,4416,2025-01-03,nan,Cerrado,
3811,7417,2025-04-15,14454.82,Nan,
3812,6378,2025-07-26,126.56,Abierto,
3813,10354,2025-05-22,"11,870.82",Nan,
3814,2824,2025-11-26,nan,Cerrado,
3815,13673,2025-08-18,"5.360,94",Abierto,
3816,6134,2025-04-14,nan,Rechazado,
3817,22562,2025-04-07,nan,Nan,
3818,24035,2025-10-24,"9.710,45",Abierto,
3819,18343,2025-05-09,"11,251.20",Cerrado,
3820,17847,2025-08-21,nan,Cerrado,
3821,3088,2025-12-21,11389.62,Nan,
3822,9809,2025-09-03,1296.83,Abierto,
3823,14949,2025-10-07,"9,296.93",Nan,
3824,1372,2025-11-09,nan,Nan,
3825,5970,2025-05-04,1391.81,Abierto,
3826,24010,2025-10-19,"11.025,46",Nan,
3827,16856,2025-01-26,"12,070.87",Nan,
3828,5619,2025-09-01,4098.72,Nan,
3829,15791,2025-10-24,"1.641,72",Cerrado,
3830,19865,2025-06-14,"10,174.25",Abierto,
3831,7022,2025-01-05,nan,Abierto,
3832,10198,2025-05-20,"6,165.37",Cerrado,
3833,8250,2025-12-15,-,Abierto,
3834,23121,2026-02-08,-,Nan,
3835,13569,2025-06-14,"6,742.75",Rechazado,
3836,24076,2025-04-07,"3,903.98",Cerrado,
3837,407,2025-02-16,"3.111,98",Cerrado,
3838,4111,2025-08-09,126.66,Abierto,
3839,7205,2025-03-24,"10.722,02",Cerrado,
3840,10750,2025-05-10,7363.33,Cerrado,
3841,5880,2025-01-13,5342.52,Rechazado,
3842,14173,2025-12-13,"317,55",Nan,
3843,6903,2025-05-06,"4.758,95",Cerrado,
3844,24397,2025-12-17,673.41,Cerrado,
3845,22741,2025-06-02,-,Nan,
3846,9358,2025-04-22,nan,Nan,
3847,25696,2025-08-05,11775.70,Nan,
3848,9077,2025-04-23,nan,Abierto,
3849,211,2025-08-27,4195.02,Cerrado,
3850,14462,2025-06-16,684.43,Abierto,
3851,704,2025-03-07,nan,Abierto,
3852,11970,2025-09-10,14856.19,Rechazado,
3853,25715,2025-11-02,434.42,Nan,
3854,10853,2025-12-01,-,Cerrado,
3855,1464,2026-02-23,11957.28,Nan,
3856,8596,2025-06-27,7364.07,Nan,
3857,22438,2025-05-26,"5,174.85",Nan,
3858,9869,2025-10-06,nan,Cerrado,
3859,1784,2025-05-24,276.81,Cerrado,
3860,8504,2025-03-28,509.10,Rechazado,
3861,128,2025-05-31,"2.111,09",Abierto,
3862,20235,2025-02-03,"7.567,21",Cerrado,
3863,7781,2025-03-03,"5,719.61",Cerrado,
3864,14295,2025-07-26,9471.80,Rechazado,
3865,13863,2025-10-20,-,Rechazado,
3866,21369,2026-02-07,"2.720,08",Nan,
3867,5821,2025-05-28,573.94,Abierto,
3868,4534,2025-07-22,"12,556.21",Abierto,
3869,15284,2025-03-04,8946.16,Nan,
3870,25534,2025-09-23,4741.56,Abierto,
3871,7219,2025-03-11,"976,46",Nan,
3872,17783,2025-08-22,4609.93,Abierto,
3873,17599,2025-11-01,"5.156,86",Abierto,
3874,16801,2025-12-31,10973.27,Cerrado,
3875,11703,2025-08-27,1297.37,Abierto,
3876,6786,2025-04-16,nan,Nan,
3877,9694,2025-01-03,"9.354,96",Cerrado,
3878,3280,2025-11-19,"9,889.58",Cerrado,
3879,18412,2025-12-13,"14.355,59",Abierto,
3880,10369,2026-02-01,10242.80,Nan,
3881,23103,2025-10-11,"12,283.35",Abierto,
3882,23969,2025-06-04,nan,Abierto,
3883,16688,2025-01-01,"11,781.32",Nan,
3884,12347,2025-06-12,"4.574,55",Cerrado,
3885,23807,2026-02-04,-,Abierto,
3886,16331,2025-05-25,"2.289,58",Nan,
3887,13179,2025-05-01,7132.81,Abierto,
3888,4399,2025-09-26,"4,317.92",Rechazado,
3889,12528,2025-12-16,nan,Abierto,
3890,13316,2025-10-27,"2,845.96",Nan,
3891,544,2025-06-13,2003.67,Rechazado,
3892,17082,2025-12-22,"11,252.26",Abierto,
3893,16341,2025-02-04,"10.181,57",Nan,
3894,10035,2025-08-06,"3.067,40",Abierto,
3895,8951,2025-05-26,287.57,Abierto,
3896,5761,2025-12-13,"4.853,20",Nan,
3897,13320,2025-03-02,4481.19,Cerrado,
3898,20310,2025-12-29,"2.568,94",Abierto,
3899,17388,2025-04-26,13277.50,Abierto,
3900,23142,2025-05-24,6704.06,Abierto,
3901,9546,2025-05-04,5899.33,Cerrado,
3902,9968,2026-01-14,"14,685.51",Abierto,
3903,25702,2025-11-30,"2.313,15",Nan,
3904,2817,2025-08-22,"7.865,60",Nan,
3905,17221,2025-02-14,12890.89,Cerrado,
3906,11968,2025-01-26,5546.51,Cerrado,
3907,9377,2025-08-27,3773.58,Abierto,
3908,12100,2025-01-03,13886.85,Abierto,
3909,19828,2026-02-23,11702.01,Abierto,
3910,20106,2025-09-30,836.51,Abierto,
3911,21924,2025-02-18,"3.307,94",Nan,
3912,12887,2025-07-23,629.65,Cerrado,
3913,5853,2025-01-10,nan,Abierto,
3914,25744,2025-01-24,4960.45,Cerrado,
3915,11581,2026-01-30,9321.24,Abierto,
3916,9475,2025-02-21,"14,788.84",Cerrado,
3917,3586,2025-06-21,"12,543.32",Rechazado,
3918,8391,2025-04-06,4206.32,Cerrado,
3919,5401,2025-06-11,4207.29,Nan,
3920,17419,2025-01-24,12052.59,Rechazado,
3921,14854,2026-01-15,"14.947,26",Abierto,
3922,18498,2025-05-05,10885.50,Abierto,
3923,10488,2025-04-30,4133.96,Cerrado,
3924,22071,2025-08-20,9743.42,Cerrado,
3925,11738,2025-12-12,nan,Rechazado,
3926,17850,2025-01-14,-3859.65,Nan,
3927,24467,2025-12-30,7557.97,Abierto,
3928,6616,2025-06-30,4201.17,Cerrado,
3929,7357,2025-05-15,"8,391.46",Abierto,
3930,25617,2025-05-11,"6.100,53",Rechazado,
3931,18066,2025-02-10,nan,Abierto,
3932,17046,2025-05-19,14230.21,Rechazado,
3933,13864,2025-11-12,8152.49,Cerrado,
3934,10194,2025-03-29,14427.22,Cerrado,
3935,3910,2025-08-24,-,Abierto,
3936,1228,2025-09-20,8806.52,Abierto,
3937,9739,2025-10-16,"14.614,48",Abierto,
3938,18501,2025-10-24,nan,Abierto,
3939,22679,2025-10-14,"3.423,81",Rechazado,
3940,19941,2025-07-11,6295.16,Cerrado,
3941,22298,2026-01-26,-,Abierto,
3942,2998,2025-06-24,119.97,Abierto,
3943,8847,2025-12-17,"12.613,07",Cerrado,
3944,15570,2025-10-26,"10,318.43",Nan,
3945,17558,2025-01-16,1592.38,Nan,
3946,3415,2025-05-19,nan,Rechazado,
3947,5119,2025-07-13,"13,690.59",Nan,
3948,10677,2025-05-19,nan,Cerrado,
3949,17401,2025-08-11,5932.92,Nan,
3950,22453,2025-10-26,"14.097,20",Nan,
3951,3010,2025-05-27,-,Cerrado,
3952,7559,2025-06-07,6225.05,Abierto,
3953,3625,2025-07-12,4789.06,Abierto,
3954,18091,2025-11-26,nan,Nan,
3955,25824,2025-05-12,nan,Nan,
3956,25840,2025-07-18,595.29,Cerrado,
3957,5951,2026-01-19,-,Abierto,
3958,20108,2025-02-27,1477.23,Abierto,
3959,7652,2025-01-09,"948,25",Rechazado,
3960,14334,2025-09-24,"11,981.94",Nan,
3961,14833,2025-10-21,11031.10,Nan,
3962,24728,2025-03-22,"-9.975,57",Abierto,
3963,9240,2025-08-17,"7,187.30",Abierto,
3964,14228,2025-12-07,"11,452.26",Cerrado,
3965,3206,2025-10-08,6563.17,Cerrado,
3966,7903,2026-01-16,"8,987.94",Cerrado,
3967,13125,2025-03-29,"10.186,18",Nan,
3968,18193,2025-01-30,6686.15,Cerrado,
3969,16952,2025-01-02,nan,Abierto,
3970,13723,2026-01-22,12141.60,Nan,
3971,23291,2025-02-25,8269.62,Cerrado,
3972,15237,2025-08-29,5647.36,Abierto,
3973,20228,2025-08-29,775.93,Nan,
3974,9287,2025-01-19,8516.19,Rechazado,
3975,7128,2025-03-14,"13.345,32",Rechazado,
3976,10969,2025-11-03,-,Cerrado,
3977,14177,2026-01-02,nan,Abierto,
3978,886,2025-03-26,-,Nan,
3979,3748,2025-05-10,"9,152.39",Cerrado,
3980,18779,2025-06-19,"13.127,61",Nan,
3981,23250,2026-01-01,"4,635.03",Rechazado,
3982,23822,2026-02-05,7730.37,Cerrado,
3983,15860,2025-08-22,nan,Abierto,
3984,6846,2026-02-13,"9,292.63",Cerrado,
3985,14890,2025-02-01,"4.233,11",Abierto,
3986,24416,2025-12-11,nan,Rechazado,
3987,11656,2025-08-05,332.50,Cerrado,
3988,22878,2025-10-23,9807.50,Abierto,
3989,18542,2025-11-27,nan,Nan,
3990,16239,2025-03-25,-,Cerrado,
3991,17235,2025-07-02,nan,Cerrado,
3992,20581,2025-11-06,2785.74,Abierto,
3993,6283,2025-06-01,12236.04,Nan,
3994,3333,2025-11-21,988.94,Cerrado,
3995,17779,2025-05-03,10785.66,Nan,
3996,12368,2025-05-06,"13,281.21",Abierto,
3997,3671,2025-12-31,-,Cerrado,
3998,15461,2025-01-16,7040.89,Cerrado,
3999,18508,2025-01-15,"4.780,10",Abierto,
4000,3351,2025-10-28,"5.881,74",Nan,
4001,17837,2025-01-18,"9.541,22",Nan,
4002,2692,2026-02-05,3239.02,Cerrado,
4003,23759,2025-03-19,nan,Abierto,
4004,941,2025-04-28,8043.41,Cerrado,
4005,21732,2025-05-18,4388.31,Abierto,
4006,248,2025-07-11,7891.22,Nan,
4007,1575,2025-11-18,2109.44,Rechazado,
4008,136,2025-09-01,"1,083.49",Rechazado,
4009,4119,2025-04-19,10778.91,Abierto,
4010,21991,2025-01-31,"2.747,99",Rechazado,
4011,9302,2025-03-04,10545.03,Rechazado,
4012,3590,2025-06-27,nan,Cerrado,
4013,7623,2025-01-12,2772.63,Nan,
4014,12857,2025-02-27,"10.770,04",Cerrado,
4015,13473,2026-01-06,14532.55,Abierto,
4016,25602,2025-07-23,-,Cerrado,
4017,12731,2026-01-07,nan,Rechazado,
4018,24945,2025-06-07,nan,Cerrado,
4019,13918,2025-12-31,"8,618.70",Rechazado,
4020,1030,2025-06-28,nan,Nan,
4021,22042,2025-08-10,"6,405.61",Cerrado,
4022,21221,2025-07-26,"9.855,96",Cerrado,
4023,24175,2025-12-22,"8.261,71",Rechazado,
4024,12345,2025-06-21,"5,801.61",Nan,
4025,13140,2025-01-12,"3.065,48",Nan,
4026,12992,2025-06-26,9131.55,Cerrado,
4027,9849,2026-02-07,-,Cerrado,
4028,17745,2025-12-19,"769,52",Cerrado,
4029,4185,2025-03-16,12036.71,Cerrado,
4030,30,2026-01-05,nan,Abierto,
4031,24139,2025-01-23,"10.048,22",Nan,
4032,12057,2025-09-04,397.02,Abierto,
4033,24051,2025-10-26,14356.15,Cerrado,
4034,3793,2025-08-26,13451.57,Rechazado,
4035,17977,2025-02-27,1926.12,Nan,
4036,15794,2025-01-02,7743.82,Abierto,
4037,20719,2025-05-11,nan,Nan,
4038,22016,2025-04-27,-,Cerrado,
4039,2551,2025-01-12,"11,547.38",Cerrado,
4040,16248,2025-04-24,"12,376.23",Cerrado,
4041,17399,2025-02-02,10160.85,Nan,
4042,22732,2025-08-04,4186.93,Rechazado,
4043,3336,2025-09-23,8818.06,Nan,
4044,14717,2025-05-09,11415.68,Nan,
4045,22814,2025-03-30,9944.11,Cerrado,
4046,20079,2025-08-22,8211.96,Nan,
