id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
15671,2025-02-10,232,74,4,6,"1,442.84",101.80,-
15673,2026-01-06,896,73,5,11,951.08,124.71,nan
15680,2025-03-23,577,39,6,5,nan,nan,259937.34
15685,2025-12-31,2491,61,15,4,nan,nan,"324.310,90"
15691,2025-05-02,850,33,1,4,nan,259.33,151242.41
15697,2025-07-25,1485,54,6,9,1802.47,294.55,"76,772.61"
15705,2025-10-04,1834,75,15,4,"1.652,65","254,48","164.017,40"
15710,2026-02-13,2165,61,15,5,536.29,92.20,"34.822,23"
15716,2025-05-21,768,35,11,8,"1,747.78",nan,"310,659.57"
15718,2025-05-31,2834,73,12,7,793.76,130.35,"44.142,43"
15719,2025-04-18,902,80,7,9,1438.96,253.27,140807.20
15722,2025-11-19,900,55,11,8,"109,37",11.03,-
15724,2026-02-07,1540,53,14,7,-,101.02,"73.479,13"
15726,2026-01-09,1790,68,1,9,-,206.36,79655.05
15729,2025-12-08,2197,77,13,8,"931,54",159.75,183365.55
15730,2025-04-27,802,23,12,3,1364.57,"151,67",237246.27
15737,2025-12-13,1716,34,5,5,nan,nan,16215.63
15738,2025-04-18,714,75,5,9,nan,234.15,"117.639,04"
15747,2025-06-21,1521,46,6,10,-,336.55,-
15750,2025-06-11,2572,35,15,4,1639.94,"125,51",326270.22
15751,2025-11-24,3855,44,3,4,816.90,89.99,-
15759,2025-11-05,2940,66,2,8,1246.23,170.64,"237,744.30"
15763,2025-03-15,92,58,11,5,nan,37.09,"58.941,18"
15772,2025-02-06,904,36,6,5,1470.60,247.89,"208.961,03"
15777,2025-10-04,1194,76,15,5,1499.98,"186,65",270143.15
15781,2025-12-31,1436,52,10,10,"1,729.11",222.55,"288,383.45"
15785,2026-01-11,3578,67,13,4,1659.45,222.78,"47.766,54"
15788,2025-09-08,208,41,11,12,1505.93,139.55,"213,737.80"
15789,2025-07-14,191,52,11,11,"1,494.17",nan,"274.318,51"
15790,2025-09-13,452,12,15,10,1688.16,171.74,105244.58
15801,2025-11-29,1839,16,9,1,"1,324.56",-,101381.87
15805,2025-07-19,2617,1,9,12,346.35,83.48,8371.68
15809,2025-01-22,591,29,6,6,-,116.48,"177.010,13"
15810,2025-06-05,2360,43,4,3,1051.79,"69,63","110,096.88"
15819,2025-10-07,2491,8,14,10,1373.72,"2,100.15",nan
15821,2025-05-12,2228,26,11,2,62.84,4.24,5719.85
15824,2025-04-12,342,8,11,3,"1,018.32","70,04","182,447.41"
15836,2025-05-15,1996,54,2,2,784.53,162.72,"130,033.02"
15839,2025-01-28,2595,19,10,9,659.36,"67,73",122215.84
15841,2025-08-25,2877,71,8,9,"1,094.38",80.39,194084.91
15846,2025-08-02,1344,67,8,6,"70,38",5.72,"13.135,64"
15847,2026-01-16,1914,27,10,10,"1.297,97",254.38,"76.485,34"
15849,2025-11-12,2936,34,5,9,1618.81,"1,953.48",297097.10
15850,2025-08-19,2890,62,7,4,"1.411,31",342.73,"123,418.28"
15853,2025-10-23,2177,14,13,8,1010.17,nan,"155,637.98"
15858,2025-11-19,365,39,1,9,1784.24,355.25,42609.26
15864,2025-01-26,104,19,11,4,1287.29,"228,93",239242.93
15865,2025-10-25,2983,62,1,2,766.82,105.72,143682.74
15866,2025-04-16,1214,73,9,4,317.82,35.24,"27,529.81"
15871,2026-01-24,161,7,5,11,"98,84",16.93,"7.585,49"
15872,2025-12-20,2518,26,3,5,1006.12,141.04,"187.592,42"
15878,2025-10-06,1035,59,9,9,"1,830.07",364.86,nan
15882,2025-07-20,1731,2,14,7,"1.065,07",203.73,"168,598.02"
15893,2025-10-25,708,41,4,11,1301.80,66.98,"147,203.07"
15902,2025-03-18,320,76,1,12,nan,nan,238762.85
15915,2026-02-01,2591,52,1,4,"1,453.62",-,180261.38
15918,2025-11-12,2551,32,11,9,1324.03,230.83,"84.994,85"
15921,2025-04-04,1111,54,6,5,"1.953,51",329.71,"228,035.58"
15924,2025-08-01,1006,44,12,1,519.43,"70,21",69608.40
15949,2025-12-28,623,112,1,6,nan,62.05,"71.429,38"
15956,2025-01-10,1855,49,15,11,nan,125.49,-
15957,2025-01-25,347,68,3,5,1420.88,173.15,"87,535.66"
15966,2025-09-07,2896,78,9,9,nan,84.99,10727.06
15972,2025-04-22,1480,11,11,2,1580.49,388.92,270699.31
15981,2025-08-17,1384,36,14,9,nan,-,"261,129.87"
15984,2025-07-21,1414,50,2,8,1729.55,175.36,"298,558.53"
15991,2025-05-08,431,29,5,3,nan,135.39,"220,106.62"
15995,2025-07-29,2124,38,8,7,"1.174,91",nan,nan
16013,2025-03-25,1881,45,9,5,580.79,"87,09","20,408.06"
16014,2025-06-04,1192,58,3,11,573.83,102.43,"90.051,86"
16017,2025-12-03,1302,64,15,3,"498,88",94.63,"39,711.99"
16022,2025-09-14,2900,34,1,9,nan,-,"81,954.51"
16025,2025-12-13,1603,17,10,8,1448.01,76.76,46792.10
16034,2025-12-18,2577,56,7,10,496.42,nan,"54,485.49"
16043,2025-02-16,441,22,8,11,1702.02,"162,12","61.133,10"
16048,2025-09-06,193,2,10,1,515.44,77.17,-
16058,2025-07-13,618,62,15,6,315.41,61.45,-
16063,2026-02-15,1097,9,3,10,nan,61.60,-
16066,2025-02-07,3542,7,14,6,-,"20,44",nan
16067,2025-01-04,2179,4,13,2,-,46.60,"31,433.47"
16072,2025-04-08,2014,6,1,9,-,"98,25",114547.84
16087,2026-01-27,3609,76,6,7,370.00,"83,48",72638.83
16090,2025-12-19,2288,76,2,12,-,13.59,4129.43
16092,2025-04-15,542,32,2,12,"324,45",32.92,"38,037.31"
16103,2025-01-08,2080,24,7,8,865.53,155.57,"115,798.88"
16108,2025-07-25,655,28,2,4,587.00,"87,71",53957.89
16115,2025-11-17,2118,38,9,2,164.28,13.62,20649.32
16118,2025-06-03,1477,51,14,5,379.62,38.77,-
16120,2026-01-25,1196,37,8,8,"522,01",66.78,"16.119,40"
16124,2026-01-21,2958,34,13,8,"1,842.57","285,92","256,118.54"
16125,2025-05-15,98,56,14,4,1216.06,nan,30283.85
16126,2025-02-02,1122,64,8,12,"1,000.12",-,167075.77
16127,2025-12-24,2729,22,6,6,759.10,159.06,-
16130,2025-04-01,1199,18,15,5,1992.05,"451,44",-
16140,2025-03-22,439,47,6,10,1105.73,257.88,33460.75
16151,2025-05-03,48,15,14,5,76.00,10.21,12328.08
16153,2025-12-08,1674,54,11,1,923.84,178.22,"134.210,99"
16155,2025-06-26,818,20,15,5,nan,"348,46",nan
16156,2025-03-23,1960,25,11,8,1276.87,nan,75717.30
16165,2025-12-28,719,43,12,2,1961.99,430.55,142993.01
16167,2025-12-18,2801,26,14,6,1295.10,299.67,"115,805.78"
16192,2025-02-23,1843,44,14,7,"1.856,95","204,70","254.462,64"
16197,2025-06-14,1173,22,5,5,898.27,51.88,nan
16200,2025-03-13,2470,50,15,2,719.43,nan,94641.25
16201,2025-11-29,2892,34,8,7,1192.60,"191,32",nan
16205,2025-05-23,1699,9,3,7,1251.87,95.50,"55.992,54"
16206,2026-01-30,1204,28,2,7,nan,45.11,56307.85
16207,2025-04-07,920,4,11,4,nan,274.36,"261.244,90"
16211,2025-02-19,2760,15,11,5,nan,319.17,"160.572,72"
16213,2025-04-25,325,60,1,4,"1,685.72",356.48,"76.512,81"
16241,2025-09-20,2521,7,12,7,930.67,"62,61",93280.70
16244,2025-12-21,314,38,2,2,nan,136.82,"53.607,98"
16247,2025-11-16,690,5,3,1,1995.77,-,"300,400.03"
16250,2025-07-31,374,4,11,6,"1.198,41",231.25,nan
16256,2025-02-17,534,73,12,3,-,nan,"100.583,40"
16258,2025-11-11,847,30,6,9,285.42,"48,32",36675.81
16261,2025-09-18,2995,49,9,4,"950,38",193.16,160710.35
16270,2025-10-13,2419,12,1,1,1562.66,nan,151481.93
16275,2025-10-30,1216,8,13,5,"1,428.78",253.84,"144.622,24"
16280,2026-02-04,2166,8,7,4,nan,185.96,36618.73
16281,2026-01-12,2128,39,2,11,"1,008.95",1462.88,nan
16284,2025-12-27,1406,3,7,3,413.53,-,"28,563.63"
16289,2025-04-02,2279,4,6,10,"872,85",51.64,152862.46
16291,2026-01-18,2445,76,2,4,-712.01,"56,40",-
16293,2025-03-07,664,27,11,7,"443,87","90,28",nan
16297,2026-01-26,1709,6,14,11,1842.19,123.28,nan
16299,2025-05-10,2069,16,8,5,697.20,173.99,81861.21
16307,2025-11-09,1739,18,9,5,"1.749,43",218.37,"270.562,16"
16310,2025-06-28,898,53,3,2,1076.23,209.65,"137.895,09"
16314,2025-08-13,624,19,13,4,"1.644,71",-,"125.452,04"
16321,2025-07-30,454,48,12,6,"906,66",177.45,-
16328,2025-04-13,172,30,8,9,1605.83,"349,26",170145.51
16342,2025-08-29,443,55,2,2,835.10,nan,36195.50
16347,2026-01-22,975,75,12,7,1390.90,194.24,nan
16349,2025-11-18,42,104,3,12,"1,507.39",161.21,"101,711.08"
16358,2025-01-18,2595,10,3,8,-,"155,08",85873.02
16359,2025-07-30,1230,68,8,4,"1,675.52",246.58,"331,219.80"
16361,2025-04-03,245,79,14,7,1362.99,292.31,-
16363,2025-06-22,1329,3,11,3,"1.116,51",120.00,108856.23
16368,2025-02-19,1010,10,5,6,1979.20,nan,"61.327,55"
16369,2025-07-21,1135,20,8,2,649.36,"138,51","52.311,17"
16376,2025-12-15,2161,66,11,1,1241.69,84.96,217362.69
16377,2026-02-09,336,62,13,10,1085.84,nan,"25.490,25"
16380,2025-01-27,3586,40,9,9,1152.76,127.16,"69,536.79"
16386,2025-09-20,2431,77,12,10,686.30,94.92,"68.168,76"
16390,2025-12-20,537,68,15,6,-,nan,79450.73
16394,2025-11-10,1975,13,11,9,"1.169,79",90.22,131018.20
16400,2026-02-04,1027,39,11,11,317.66,31.24,"22.710,06"
16401,2025-12-05,2857,46,1,1,nan,nan,"145,537.19"
16411,2025-04-15,546,18,1,3,"386,60",51.83,"60,332.59"
16414,2025-07-31,1164,15,7,10,991.46,nan,96385.88
16419,2025-06-16,1088,31,7,10,"888,65","205,33",136960.64
16425,2025-08-21,64,58,5,9,1843.63,398.40,319696.55
16441,2025-04-24,1768,38,10,12,1535.67,nan,nan
16461,2026-01-14,1395,9,6,4,"828,69",nan,nan
16462,2025-10-31,637,27,3,11,1931.18,149.35,-
16466,2025-03-06,1860,61,14,5,-,nan,136341.46
16469,2025-02-03,88,14,1,2,473.33,"84,68",93415.08
16477,2025-02-22,2607,13,14,4,1786.60,220.55,"101.811,71"
16482,2025-11-07,1713,48,12,5,nan,"332,85","84,124.89"
16483,2025-03-05,239,47,1,8,932.39,-,"177,084.61"
16484,2025-06-04,135,32,11,5,"1,844.26",359.21,"256,142.34"
16490,2025-02-14,1348,25,1,5,81.73,"11,35","7,684.12"
16491,2025-10-20,2855,43,4,6,nan,"14,55",15771.32
16492,2026-01-09,1688,71,8,6,56.40,"10,94","8.998,22"
16502,2025-10-13,207,60,4,10,"877,86",-,144991.67
16504,2025-09-25,2988,58,11,6,768.01,"187,81",-
16505,2025-12-17,2514,27,15,10,"1.183,85",275.40,"99.946,85"
16509,2025-05-04,3853,47,4,12,nan,417.03,99350.83
16511,2025-03-13,206,78,10,1,1913.84,nan,62612.90
16519,2025-10-23,2828,61,3,5,"1,815.11",nan,"221.597,44"
16520,2025-05-14,1962,73,4,8,1965.67,332.52,301454.51
16523,2025-01-22,3549,25,12,11,297.97,53.89,"7,866.20"
16531,2025-01-05,1665,98,13,2,1657.51,403.35,"330.924,13"
16533,2025-06-06,2176,4,13,5,-,65.69,207408.62
16540,2025-03-03,2284,69,6,2,1778.04,"396,34",332197.81
16544,2025-02-07,169,14,5,10,1872.46,208.79,"40.276,18"
16545,2025-06-23,2774,66,14,1,0.00,11.28,"8.425,13"
16546,2025-11-03,2604,43,11,8,"1,239.15",nan,118607.49
16547,2025-01-08,1110,8,10,4,"1.841,40",198.37,"348,869.77"
16548,2026-01-19,1817,40,6,4,856.91,89.35,121324.33
16569,2025-08-20,1844,12,14,3,780.13,110.58,145250.12
16584,2025-07-15,489,32,3,4,307.94,"50,20",-
16586,2025-02-15,251,45,2,3,"493,89",35.76,12473.06
16589,2025-03-01,963,80,6,10,"1.555,14",160.06,243403.02
16594,2025-11-21,213,55,7,2,"1.265,13",315.35,202330.58
16600,2025-08-18,866,22,10,12,nan,70.96,"36.691,76"
16611,2026-01-26,726,47,2,8,1649.19,190.01,"93,397.47"
16612,2025-09-14,2138,75,9,4,"348,63",47.91,-
16623,2025-05-05,314,40,2,12,"1,665.83",339.73,"115,630.54"
16626,2026-01-13,2918,6,3,3,1314.72,"119,51","202.966,34"
16627,2025-01-10,1476,56,4,12,"1,417.46",178.54,nan
16629,2026-02-08,2537,80,3,4,nan,-,"53,602.94"
16630,2025-09-18,3844,78,14,7,nan,328.42,166915.75
16631,2025-04-24,2254,74,12,5,-,139.72,150343.02
16635,2025-05-23,911,6,4,12,216.42,48.53,16671.46
16650,2025-11-03,1917,73,4,2,nan,213.92,"200.481,81"
16652,2025-06-02,520,13,10,11,453.35,61.80,"38,809.05"
16658,2025-03-12,2499,69,9,11,"1.506,86",301.67,"87,313.93"
16669,2026-01-31,85,39,12,3,"1,189.25","80,66","154.967,39"
16677,2025-11-03,2390,20,12,6,"310,44","23,51",11389.19
16678,2025-01-26,1079,15,9,1,1326.80,182.87,"247.206,64"
16684,2025-04-26,975,21,10,12,736.39,93.56,"79.971,72"
16685,2025-04-27,1090,16,6,3,nan,156.74,"34,112.44"
16686,2025-02-08,827,30,15,10,555.63,138.63,"53,671.55"
16689,2025-07-14,3577,39,7,10,1464.17,"181,27","250,160.40"
16693,2025-10-17,1906,56,6,10,"659,15",-,52638.41
16696,2025-05-06,2854,5,6,4,-,"134,90",nan
16700,2025-06-11,1983,69,5,7,-216.88,39.84,"13,415.97"
16701,2025-06-04,1683,43,2,2,nan,119.74,122372.17
16702,2025-05-31,1648,8,14,10,740.79,116.54,124541.58
16704,2026-01-06,2009,12,7,10,-,198.43,148162.16
16710,2026-02-02,2688,65,14,6,1322.29,247.77,232589.21
16711,2025-07-13,1523,68,6,12,509.92,nan,"82,266.89"
16726,2025-03-03,1262,20,11,6,144.34,"25,92",6213.85
16735,2025-05-17,2163,69,14,12,1800.77,254.35,"292,623.62"
16743,2025-05-08,2218,41,14,5,"1.691,20",165.88,"152.778,38"
16755,2025-03-18,1012,21,15,3,1917.33,110.27,193703.35
16759,2025-02-28,619,77,2,6,852.85,148.35,"136,239.98"
16761,2025-11-07,241,25,7,7,-,296.50,140532.65
16764,2026-02-04,866,25,15,7,784.77,93.11,49304.32
16765,2025-01-11,1816,78,1,1,"1,636.59","158,73",61998.71
16768,2025-04-14,908,66,13,9,1216.91,244.23,56613.64
16778,2025-11-30,398,23,3,2,"1,341.94",nan,206010.10
16780,2025-07-16,1398,45,13,8,695.16,137.64,nan
16781,2025-03-31,800,21,2,12,-,454.40,53525.68
16783,2025-05-09,2075,29,15,7,nan,118.26,70628.45
16803,2025-10-10,1230,23,2,3,582.70,45.32,"84,493.13"
16818,2025-10-30,1817,17,12,7,"1,921.05",212.51,"58,115.37"
16823,2025-04-25,2077,10,7,8,"1,649.05",279.10,162694.79
16824,2026-01-10,2657,1,2,3,"1,583.37",115.82,"131,344.45"
16835,2026-02-06,1239,51,9,9,175.06,22.59,"22,352.99"
16837,2025-04-09,1341,45,14,7,828.86,-,161008.70
16847,2025-08-14,1042,9,3,3,418.14,nan,"46,113.27"
16849,2025-07-24,2507,14,8,11,nan,122.26,103922.56
16855,2025-07-02,1646,49,4,9,1188.45,240.48,nan
16861,2026-01-01,2742,30,9,6,"768,80",151.45,nan
16866,2026-01-09,1548,72,1,8,1569.89,138.40,nan
16868,2025-09-01,1503,74,6,9,1512.73,190.63,-
16873,2025-11-21,557,46,2,7,1550.33,275.56,-
16875,2026-01-08,2489,32,10,8,nan,nan,51532.96
16876,2025-12-15,459,6,7,2,983.58,212.30,nan
16881,2025-02-05,610,3,9,5,nan,"171,29",35335.08
16883,2025-04-06,2615,16,1,4,1709.16,"191,36",112003.90
16884,2025-07-22,463,13,2,8,812.33,192.06,105840.38
16891,2025-08-01,2973,48,14,4,"424,67",40.42,"47.488,57"
16895,2025-06-20,1458,19,13,4,-,-,120330.39
16899,2025-06-04,1817,38,7,7,620.90,120.76,nan
16900,2025-02-20,1871,50,12,3,"1.912,57",nan,197635.72
16902,2026-02-01,2902,75,1,8,1130.19,"201,63",223792.74
16907,2025-08-11,1242,51,6,10,"1,379.14",270.56,274096.91
16918,2026-01-04,2488,30,8,10,"1.012,59","137,22","116.917,70"
16922,2025-12-02,2310,8,7,8,0.00,69.24,"39,090.19"
16923,2025-08-30,2671,21,3,4,"1,547.49",109.00,"139.053,80"
16926,2025-01-11,701,3,15,1,83.57,14.34,"4.374,40"
16927,2026-01-23,2584,62,12,1,nan,38.26,"53,698.18"
16929,2025-10-15,1570,13,13,5,713.22,-,28007.01
16940,2025-06-01,380,48,5,12,948.94,180.19,136669.79
16945,2025-05-04,1884,50,10,5,"1,798.64",nan,nan
16947,2025-02-11,2587,7,13,6,1000.94,nan,"173,293.11"
16949,2025-11-13,763,75,12,5,"1.219,54",281.13,"242,527.78"
16953,2025-01-23,1814,5,15,10,501.94,58.52,nan
16958,2025-11-05,1301,74,8,10,477.70,49.86,"55.118,82"
16961,2026-01-19,476,5,2,7,1462.13,"317,33","84.813,70"
16969,2025-10-27,2601,75,11,10,"1.596,87",83.18,88087.27
16973,2026-02-13,884,64,15,10,"1,954.50",121.83,"192,450.20"
16977,2025-09-29,402,77,4,5,713.27,103.09,"69,204.18"
16983,2026-02-08,665,59,9,10,1176.60,132.39,229987.90
16984,2025-07-27,2570,57,8,5,782.11,nan,148659.85
16989,2025-10-11,2121,76,10,2,1231.08,258.09,"42.341,44"
16993,2025-04-17,485,67,2,12,"1,938.75",258.67,345146.92
16998,2025-09-21,2387,18,14,10,"1.824,77",nan,"288,014.17"
16999,2025-02-10,1877,10,14,3,-,"323,73","222,821.49"
17001,2026-02-14,828,49,7,11,"1,398.46","74,13","180,191.76"
17005,2025-08-26,1834,28,8,5,222.55,43.85,nan
17007,2025-09-07,573,73,10,10,nan,"40,23","49.156,78"
17014,2025-12-21,1068,18,7,2,151.12,nan,7522.69
17017,2025-11-18,1808,43,9,6,219.15,49.13,"41.955,23"
17021,2025-05-12,1929,24,12,4,"626,52",100.50,"50,200.34"
17023,2025-11-27,1811,28,7,11,"706,51",-,"57,723.14"
17030,2025-05-31,2138,12,9,4,1134.62,200.50,"103.878,57"
17037,2025-06-14,1793,72,8,1,"769,66",-,"114,788.74"
17051,2025-10-17,2437,30,13,11,nan,-,"222.421,75"
17052,2025-05-05,517,76,4,10,130.63,"181,74",nan
17056,2026-01-27,2440,45,8,6,nan,nan,119899.31
17058,2025-02-13,244,24,10,4,"1,525.60",-,36164.77
17061,2025-04-23,295,26,4,4,nan,"5,68",nan
17070,2025-10-25,1457,74,14,1,571.56,nan,52715.36
17076,2025-12-25,1886,10,14,4,-,49.25,-
17077,2026-01-31,328,47,8,6,1798.45,nan,"69,243.86"
17086,2025-09-11,2075,48,10,2,1033.35,"244,75",43886.57
17096,2026-01-23,2400,41,10,11,988.21,"182,11",72555.98
17106,2025-11-04,2352,46,4,10,"167,20",12.62,nan
17110,2025-08-25,2443,33,15,11,"962,45",79.11,43289.08
17129,2026-01-05,538,70,1,4,"1,936.17",121.16,361736.56
17130,2025-10-23,532,79,6,2,nan,nan,9546.31
17147,2026-01-06,2960,40,9,4,-,"209,60","62,535.84"
17155,2025-04-30,1860,30,4,8,"1.583,11","163,31",-
17156,2025-03-05,1721,15,8,2,1545.86,281.81,"70,857.84"
17163,2025-02-20,544,111,11,4,613.72,35.62,-
17165,2025-02-11,2292,19,2,1,1322.80,"175,78","171,753.23"
17174,2025-06-13,2501,24,5,1,1895.01,181.06,"44,010.15"
17185,2025-01-30,2354,19,7,4,923.36,66.31,163934.17
17187,2026-01-02,2554,65,12,11,525.81,"35,09","24,846.89"
17189,2025-06-02,1974,29,11,9,1783.45,160.90,nan
17193,2025-03-09,1532,74,10,11,214.70,13.86,6583.94
17202,2025-10-23,2963,42,12,11,1370.45,217.94,223754.67
17210,2026-02-14,1813,9,9,1,230.94,nan,6277.35
17216,2025-08-07,2788,12,3,2,"1,079.51",136.83,-
17220,2025-12-31,580,60,8,3,"644,72",141.88,108705.32
17229,2025-01-15,1924,16,13,5,1719.29,211.39,"225,699.17"
17241,2025-10-23,2702,74,9,1,99.28,21.68,10372.85
17248,2025-06-05,279,43,2,10,"1.556,88",190.18,"174.034,98"
17253,2026-01-24,1994,51,15,8,"659,98",45.75,nan
17255,2025-09-20,2136,47,11,7,454.64,108.29,22655.62
17264,2025-09-27,1244,18,11,2,520.87,112.09,"41,925.35"
17268,2025-10-21,2227,36,5,9,1065.84,225.51,140391.35
17273,2025-09-07,1272,46,1,1,"1,829.48",402.73,"352,946.10"
17279,2025-08-11,2755,68,14,10,nan,-,"121,381.67"
17282,2025-12-04,1747,43,3,7,1418.92,297.62,"34.926,07"
17295,2025-01-24,2388,5,2,9,720.23,130.36,-
17298,2025-09-11,154,38,5,6,"1.405,96",93.41,"77.279,43"
17303,2025-06-22,3579,61,9,8,1653.65,nan,"133.988,93"
17311,2025-08-08,3504,45,15,8,nan,"122,55","62,911.57"
17317,2025-06-21,1458,27,9,4,"1.658,61","398,10",65204.95
17318,2025-03-25,2922,38,11,5,1318.32,108.63,214120.52
17322,2025-12-31,1456,49,7,8,-,399.56,312083.44
17323,2025-05-29,334,56,15,7,nan,134.66,-
17331,2025-10-31,31,70,3,6,1132.19,210.62,"190.462,82"
17339,2025-10-19,2935,13,3,12,-,468.95,"368.273,42"
17340,2025-11-27,70,45,14,12,nan,245.74,181170.96
17341,2025-09-22,2427,51,5,7,335.11,77.86,54309.16
17354,2025-01-06,1479,65,7,8,"1.244,06",nan,"172.626,32"
17361,2025-07-10,2105,72,15,1,1000.61,nan,142740.40
17377,2025-04-27,509,55,5,7,61.57,7.11,nan
17378,2025-09-27,389,22,3,10,nan,nan,"170,230.02"
17387,2025-03-12,1019,38,12,4,"1,074.70",174.14,"113,920.28"
17389,2025-05-30,761,40,14,8,1677.86,312.97,251638.89
17390,2025-02-16,1429,3,1,9,1498.97,"370,37","180,823.59"
17392,2025-07-02,1450,25,12,7,nan,227.96,"112,057.99"
17396,2026-01-19,2283,69,3,2,1075.77,235.97,-
17399,2025-11-10,3870,46,5,1,"75,41",nan,"14.008,24"
17403,2025-08-11,1596,71,5,5,567.10,81.83,54916.36
17414,2025-01-31,2637,34,9,11,"1.701,88",270.31,nan
17415,2026-01-26,2899,53,11,9,1308.70,262.16,"36.883,56"
17432,2025-05-18,2322,14,10,11,nan,213.75,"195.164,29"
17433,2025-06-17,2582,2,4,8,"618,28","124,99",95485.14
17436,2025-07-22,1005,40,13,11,291.00,"38,64","34.745,26"
17441,2025-07-15,1697,35,4,5,341.45,nan,21081.07
17442,2026-02-16,866,11,8,4,1555.49,335.89,175781.37
17450,2025-09-05,987,16,2,6,1378.04,"322,64","176.373,03"
17454,2026-02-17,2061,36,12,4,"1,305.96",94.66,-
17456,2025-02-04,2525,75,5,9,-,58.92,8471.21
17460,2026-01-31,1352,17,4,3,-,212.59,122867.10
17468,2025-01-21,2898,56,11,6,870.06,71.09,125911.17
17472,2025-06-05,2453,17,1,6,nan,"289,86","155.163,77"
17474,2025-04-04,113,8,10,1,241.98,20.09,32161.96
17476,2026-02-02,1154,68,8,6,"1,913.17",277.17,"259.245,76"
17488,2026-01-22,2829,71,15,12,521.16,81.16,52100.03
17492,2025-05-19,1631,55,7,10,361.05,80.29,39813.86
17500,2025-02-18,1920,67,15,3,77.49,"11,06",3352.05
17508,2025-01-31,12,25,9,1,1860.02,407.19,"75,909.48"
17509,2025-03-13,2812,2,13,2,"69,90",4.48,13810.04
17512,2025-11-05,107,55,3,4,1824.60,333.67,"274.352,16"
17514,2025-07-15,1643,31,9,5,1518.34,118.50,"150.804,04"
17516,2025-04-09,7,57,11,5,684.00,-,78411.63
17518,2025-08-08,2248,67,12,8,120.75,15.93,"8.989,47"
17525,2025-12-05,2969,43,9,12,639.08,115.39,"82,840.02"
17526,2025-11-21,911,32,15,5,-,"21,15",nan
17531,2025-12-12,575,63,9,10,nan,nan,154206.33
17546,2025-05-24,1353,5,7,4,"1,306.46",166.86,174391.89
17556,2025-12-03,674,62,1,10,"1.362,51",nan,239068.17
17563,2025-11-27,285,12,1,5,"1,637.35","223,27",296813.09
17565,2025-02-03,139,31,9,11,1961.30,141.84,nan
17572,2025-12-28,1659,66,15,6,"1,500.61",nan,-
17579,2025-07-06,2520,42,12,3,1827.30,390.43,"158,460.43"
17591,2026-01-21,1517,19,13,5,"1.188,92",nan,97458.52
17605,2025-08-13,2554,19,5,8,1166.95,"265,06",29906.57
17611,2025-04-25,2741,19,5,6,"1.595,36","393,94","300.174,72"
17617,2025-04-10,2250,55,3,11,946.89,141.30,151985.92
17627,2025-11-26,2304,40,7,10,nan,-,"264.404,82"
17629,2025-10-26,1006,28,10,4,"491,70",85.30,"25,352.71"
17630,2025-11-01,995,78,6,12,1848.65,220.03,"247.275,51"
17641,2025-04-15,535,63,10,10,206.95,44.94,41298.21
17646,2025-03-19,842,1,4,9,1655.35,279.54,"305.280,85"
17651,2025-01-21,1889,29,1,12,1288.42,-,90000.82
17652,2026-01-11,2436,29,12,3,997.51,73.46,116447.90
17658,2025-08-01,3553,58,2,2,839.45,nan,nan
17661,2025-07-20,2851,3,6,7,1041.33,173.39,"158,649.61"
17664,2025-01-17,54,4,4,11,"1,429.50","230,28",92508.26
17680,2026-01-28,2492,42,5,10,1885.43,183.58,304939.60
17688,2025-08-14,2554,18,4,1,1286.26,"112,11",239402.99
17696,2025-06-16,2764,38,9,11,776.91,nan,149258.29
17698,2025-10-22,1857,59,4,3,"1,384.03","323,91",nan
17704,2025-09-23,1382,15,5,6,-,113.01,187502.58
17707,2025-09-30,2628,44,10,8,"1,316.01",139.99,nan
17714,2026-01-25,628,65,3,6,"1,675.95",-,nan
17724,2025-05-12,732,16,10,4,1463.18,159.74,-
17725,2025-03-01,194,28,15,10,1069.69,257.89,"207,011.97"
17740,2025-09-23,2765,65,14,3,716.14,nan,48252.59
17741,2025-05-29,2569,52,11,10,"1,065.72",94.57,34523.32
17754,2025-09-20,2906,7,14,4,"1.068,84",224.73,"85.901,53"
17755,2025-09-03,634,26,7,11,-,"58,97","27,650.16"
17758,2026-01-13,79,21,3,6,"451,77",-,"76.362,70"
17760,2025-12-28,2362,75,6,11,1866.04,301.98,nan
17761,2025-11-10,2531,36,10,10,823.65,nan,"121,694.85"
17766,2025-02-23,2103,68,2,7,1151.21,182.30,"184,421.07"
17769,2025-01-18,2463,6,6,9,1629.25,174.73,nan
17771,2026-01-28,343,34,13,12,1152.46,"96,68",188957.92
17775,2026-02-20,1516,23,13,9,415.48,96.61,38569.00
17786,2025-01-17,2772,22,9,2,"451,90","104,27",-
17788,2026-01-25,2550,73,1,11,"1.840,24",-,"142,056.82"
17793,2025-09-15,1379,4,4,8,431.68,-,20748.92
17799,2025-04-21,2721,4,13,12,-,50.30,23105.95
17812,2025-05-19,1761,50,7,8,"1.919,16",253.40,267112.50
17814,2025-06-14,1627,29,13,11,"1,262.16",116.81,"50,418.33"
17816,2025-05-24,1503,49,6,1,"1,751.78",-,180871.93
17817,2025-10-21,626,61,2,9,313.36,-,nan
17821,2025-06-05,1736,58,15,7,1169.39,-,224412.14
17826,2025-05-08,979,9,8,7,299.67,26.77,23219.83
17847,2025-12-11,1167,54,10,5,-,128.61,126832.50
