id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
11305,,1606,46,14,7,170.90,39.11,nan,fecha_emicion_vacio
11306,,2219,27,2,2,1302.00,195.75,198645.39,fecha_emicion_vacio
11307,2025-03-29,2935,48,9,10,214.81,38.10,20100.47,
11308,,175,3,14,12,nan,nan,nan,fecha_emicion_vacio
11309,,1343,35,14,12,237.25,18.08,-,fecha_emicion_vacio
11310,,2915,38,7,2,148.18,36.10,"6.390,99",fecha_emicion_vacio
11311,,1214,50,12,1,1191.47,104.43,"54,897.94",fecha_emicion_vacio
11312,2025-02-16,85,23,4,8,804.78,nan,"16,808.63",
11313,,1660,65,1,5,"1,358.93",273.14,-,fecha_emicion_vacio
11314,2025-09-28,2911,47,10,12,251.36,nan,nan,
11315,,1650,11,7,6,1286.55,"316,17","183.707,33",fecha_emicion_vacio
11316,,1548,23,3,2,281.40,nan,52838.67,fecha_emicion_vacio
11317,2025-11-06,2367,27,5,10,"1.291,34",nan,"208.483,44",
11318,,265,69,3,6,483.89,59.46,"9.914,17",fecha_emicion_vacio
11319,,2061,78,2,4,nan,nan,50105.97,fecha_emicion_vacio
11320,,982,26,14,6,nan,167.15,-,fecha_emicion_vacio
11321,,351,69,11,4,680.96,165.62,"78,663.80",fecha_emicion_vacio
11322,,1318,36,7,8,"1,649.63","195,54","183,811.61",fecha_emicion_vacio
11323,,1709,16,14,9,1292.19,"129,24","205.696,52",fecha_emicion_vacio
11324,,2968,77,1,2,133.90,27.85,2783.79,fecha_emicion_vacio
11325,,1756,69,6,3,522.16,27.90,nan,fecha_emicion_vacio
11326,,621,48,4,1,"1,735.72",99.05,-,fecha_emicion_vacio
11327,2026-01-14,130,33,6,9,86.09,18.32,12553.45,
11328,,1465,45,7,4,"1,351.84",-,"190.453,71",fecha_emicion_vacio
11329,,2472,30,8,11,1814.69,296.17,"155,747.75",fecha_emicion_vacio
11330,2025-04-13,2857,13,2,11,"0,00","75,68",25462.33,
11331,,741,9,15,2,1045.82,"52,95",167645.97,fecha_emicion_vacio
11332,,574,33,8,2,55.52,"9,33",nan,fecha_emicion_vacio
11333,,1451,28,10,5,nan,"29,39",nan,fecha_emicion_vacio
11334,,1279,46,11,5,269.12,"63,49","52.716,71",fecha_emicion_vacio
11335,,2814,53,3,1,"667,75",51.83,35474.48,fecha_emicion_vacio
11336,,2278,31,7,8,898.77,219.18,82175.64,fecha_emicion_vacio
11337,,768,66,11,12,"1,519.41","155,79","205,154.55",fecha_emicion_vacio
11338,2025-01-26,702,9,3,10,"1.444,27",327.32,61108.17,
11339,,383,72,10,3,638.78,-,-,fecha_emicion_vacio
11340,,833,23,1,7,"1,246.35",201.83,"124,554.54",fecha_emicion_vacio
11341,,596,42,2,4,"1,465.16","366,15",103020.22,fecha_emicion_vacio
11342,,583,66,6,5,"1,326.34",305.74,nan,fecha_emicion_vacio
11343,,2740,44,14,11,"112,66","14,35","2,470.04",fecha_emicion_vacio
11344,,2050,51,9,6,"943,57","172,30","157,260.16",fecha_emicion_vacio
11345,2025-09-18,1400,31,9,6,nan,298.13,"236,358.93",
11346,,713,51,8,4,1840.32,440.57,174104.83,fecha_emicion_vacio
11347,2026-01-16,2659,62,4,3,-,104.30,"26.709,51",
11348,,1614,17,3,4,"702,18",nan,nan,fecha_emicion_vacio
11349,,854,28,14,1,"96,17",19.17,"3.508,62",fecha_emicion_vacio
11350,,1729,31,4,3,"1.921,35",181.01,nan,fecha_emicion_vacio
11351,,2111,21,5,4,nan,60.65,nan,fecha_emicion_vacio
11352,,2106,78,8,6,472.12,nan,"34.073,00",fecha_emicion_vacio
11353,,1954,8,14,10,nan,143.23,77425.02,fecha_emicion_vacio
11354,,1390,32,6,7,nan,212.61,"184,865.73",fecha_emicion_vacio
11355,,986,10,10,6,0.00,"67,29",12796.42,fecha_emicion_vacio
11356,,2943,74,5,5,"95,56",-,9374.62,fecha_emicion_vacio
11357,,2206,50,6,11,613.29,"144,82",74901.99,fecha_emicion_vacio
11358,,478,31,9,5,"1,359.61",143.12,"144,380.48",fecha_emicion_vacio
11359,,1912,14,5,1,"612,49",nan,92682.44,fecha_emicion_vacio
11360,,1512,62,13,10,267.68,51.69,nan,fecha_emicion_vacio
11361,,743,18,4,1,"663,16",41.51,"34,550.52",fecha_emicion_vacio
11362,,1459,36,11,5,"803,44",nan,"45.595,74",fecha_emicion_vacio
11363,2025-04-10,1816,74,7,4,-,72.72,75873.96,
11364,,2860,75,13,4,nan,282.46,237554.12,fecha_emicion_vacio
11365,,1804,38,2,11,1134.64,275.75,151810.55,fecha_emicion_vacio
11366,,3559,60,4,8,518.82,"83,44",65981.93,fecha_emicion_vacio
11367,,1504,38,12,7,"692,69","1,097.29","20,397.61",fecha_emicion_vacio
11368,,502,66,13,1,"1.342,56",79.02,31413.39,fecha_emicion_vacio
11369,,176,24,15,1,-,"126,02",nan,fecha_emicion_vacio
11370,,2800,41,11,3,nan,99.23,243444.93,fecha_emicion_vacio
11371,,910,79,4,12,653.59,57.79,nan,fecha_emicion_vacio
11372,,2668,28,5,4,-,291.30,223855.00,fecha_emicion_vacio
11373,,1514,67,5,9,-,"237,46",nan,fecha_emicion_vacio
11374,,2153,16,12,11,813.97,54.18,135366.36,fecha_emicion_vacio
11375,,2181,7,5,8,nan,194.63,90335.62,fecha_emicion_vacio
11376,,410,32,10,3,1028.88,"239,37",45432.94,fecha_emicion_vacio
11377,,13,39,3,5,161.96,"27,79",9558.41,fecha_emicion_vacio
11378,,2477,77,15,5,nan,12.32,"11,645.48",fecha_emicion_vacio
11379,,1689,56,14,11,nan,88.20,nan,fecha_emicion_vacio
11380,2025-12-15,2036,15,5,4,nan,nan,"124.450,33",
11381,,1610,24,10,8,1486.14,-,nan,fecha_emicion_vacio
11382,,50,17,10,1,"1,225.05",-,206216.24,fecha_emicion_vacio
11383,,542,16,3,11,1962.25,329.94,"376,492.78",fecha_emicion_vacio
11384,2025-02-13,2908,34,15,3,249.45,nan,nan,
11385,,1508,71,15,12,"1,996.10",212.36,"199.378,91",fecha_emicion_vacio
11386,,832,60,11,4,834.14,56.84,-,fecha_emicion_vacio
11387,,814,22,13,2,-,"213,30",72057.33,fecha_emicion_vacio
11388,2025-01-14,1762,69,9,9,895.20,97.17,"164,908.74",
11389,2026-02-17,51,59,4,12,"1.063,18",57.11,174385.70,
11390,,2448,23,15,7,nan,"167,00",nan,fecha_emicion_vacio
11391,,1027,59,6,11,"1,324.79",197.36,37804.65,fecha_emicion_vacio
11392,,2186,3,2,12,294.59,58.20,"11.056,60",fecha_emicion_vacio
11393,2025-02-18,2859,28,7,5,1586.11,"226,60",266863.04,
11394,,1443,56,9,6,"714,81","156,00",77912.72,fecha_emicion_vacio
11395,2025-12-25,1944,62,7,4,956.99,216.38,25602.15,
11396,,1125,58,3,9,801.93,192.20,"130.103,23",fecha_emicion_vacio
11397,2025-07-30,182,26,11,12,762.45,"91,18",nan,
11398,,2335,67,8,10,683.89,-,"136,269.05",fecha_emicion_vacio
11399,,1642,52,9,11,"1,110.68",183.41,"182.783,35",fecha_emicion_vacio
11400,,2927,30,10,5,"577,29",143.27,"75.662,49",fecha_emicion_vacio
11401,2025-05-16,2190,46,2,11,1878.49,300.40,368398.68,
11402,,810,76,8,12,"1.757,60","157,76","340.293,08",fecha_emicion_vacio
11403,,1838,79,15,10,"1.196,27","90,23","175,219.05",fecha_emicion_vacio
11404,,838,25,7,4,-,130.93,"78,646.85",fecha_emicion_vacio
11405,,2911,66,7,10,1407.68,197.58,nan,fecha_emicion_vacio
11406,2025-12-22,1059,29,10,8,"1,700.35",nan,"38,785.63",
11407,,346,29,2,6,nan,"33,64","48.330,43",fecha_emicion_vacio
11408,,1215,77,10,11,"1,208.14",181.59,-,fecha_emicion_vacio
11409,,1811,56,14,5,nan,"39,54",nan,fecha_emicion_vacio
11410,,652,79,8,9,1453.51,229.29,101100.19,fecha_emicion_vacio
11411,,1878,39,11,11,-,69.25,"65,963.36",fecha_emicion_vacio
11412,,1439,38,14,6,1164.52,258.21,"135.093,81",fecha_emicion_vacio
11413,,2445,22,11,6,762.94,167.46,"41.494,10",fecha_emicion_vacio
11414,,1583,50,2,12,1945.32,nan,"331,217.44",fecha_emicion_vacio
11415,,1787,51,1,6,"1.054,32",58.91,123313.53,fecha_emicion_vacio
11416,,1268,69,4,10,"1,936.42",414.89,nan,fecha_emicion_vacio
11417,,323,61,11,1,nan,nan,"43.002,70",fecha_emicion_vacio
11418,2026-01-20,2603,45,15,2,"1,987.63",495.39,389253.58,
11419,,3819,9,12,10,nan,70.32,20258.03,fecha_emicion_vacio
11420,,848,36,13,12,-,nan,"244,010.16",fecha_emicion_vacio
11421,,2871,53,1,3,1949.04,"109,29","200.193,51",fecha_emicion_vacio
11422,,174,36,15,1,nan,154.61,"284,235.87",fecha_emicion_vacio
11423,,683,27,2,9,"899,36",140.34,"86,908.10",fecha_emicion_vacio
11424,,1273,7,1,10,1687.52,nan,320686.79,fecha_emicion_vacio
11425,,1086,53,1,4,535.40,nan,"61.863,71",fecha_emicion_vacio
11426,2025-12-21,1860,75,2,2,-,29.31,11549.23,
11427,2025-02-15,2422,17,4,11,"322,66",16.71,nan,
11428,2025-08-22,1349,3,4,11,1590.31,219.05,"205.076,50",
11429,2025-01-14,834,23,4,4,nan,nan,133983.91,
11430,,309,66,13,2,-,7.96,nan,fecha_emicion_vacio
11431,,2199,38,3,1,999.78,"212,35","112,744.30",fecha_emicion_vacio
11432,,1026,3,2,8,-,-,"68,184.67",fecha_emicion_vacio
11433,,1749,80,9,3,856.60,173.16,"158,629.31",fecha_emicion_vacio
11434,,1926,3,3,12,"864,59",171.23,-,fecha_emicion_vacio
11435,,2299,42,6,11,nan,"171,40",136760.03,fecha_emicion_vacio
11436,,37,28,8,7,nan,84.26,79107.63,fecha_emicion_vacio
11437,2026-02-07,1990,37,4,3,775.43,"38,80","129,393.21",
11438,2025-07-15,164,48,5,10,"1,399.40",104.38,"234,512.22",
11439,,2525,68,5,5,-,157.19,-,fecha_emicion_vacio
11440,,2914,41,15,9,1359.27,nan,-,fecha_emicion_vacio
11441,,1926,75,3,4,1560.65,329.74,nan,fecha_emicion_vacio
11442,,227,5,12,3,317.17,nan,"36.363,70",fecha_emicion_vacio
11443,2025-12-06,1191,80,8,12,1769.39,nan,"136.132,27",
11444,,1025,72,6,8,728.10,-,"37.886,71",fecha_emicion_vacio
11445,,306,74,6,2,1431.93,"150,51","162,966.54",fecha_emicion_vacio
11446,,1750,66,5,4,1720.43,"385,72","304.484,99",fecha_emicion_vacio
11447,,1006,66,7,1,77.44,"18,28","6.366,76",fecha_emicion_vacio
11448,,332,60,3,11,"149,41",-,3568.48,fecha_emicion_vacio
11449,2026-01-01,174,33,1,2,1541.14,"280,55",262555.95,
11450,2026-02-16,2492,39,8,1,"1.107,37",204.42,"81.165,76",
11451,,1643,23,1,4,1649.93,"308,18",47829.79,fecha_emicion_vacio
11452,,1975,21,8,10,742.58,77.73,"45,562.43",fecha_emicion_vacio
11453,,2497,51,9,10,402.41,-,"38,610.48",fecha_emicion_vacio
11454,,932,34,5,4,nan,nan,"91,791.34",fecha_emicion_vacio
11455,,863,52,2,4,217.95,48.56,"27,706.20",fecha_emicion_vacio
11456,,2074,11,9,11,874.23,92.01,-,fecha_emicion_vacio
11457,,593,44,7,9,965.63,217.46,156409.45,fecha_emicion_vacio
11458,,2860,42,6,2,"1,742.65","371,80","259,711.86",fecha_emicion_vacio
11459,2026-01-28,2153,39,6,7,"1,027.07",80.49,90487.55,
11460,,1279,10,6,5,81.60,nan,"16,259.22",fecha_emicion_vacio
11461,,1455,16,13,3,nan,364.33,106552.70,fecha_emicion_vacio
11462,,2319,1,7,1,656.59,78.96,-,fecha_emicion_vacio
11463,,78,41,13,7,"1.572,75",-,"41,270.98",fecha_emicion_vacio
11464,,3825,13,11,2,1986.68,154.50,392446.46,fecha_emicion_vacio
11465,,2931,10,9,12,"700,93",128.37,105849.40,fecha_emicion_vacio
11466,,1636,80,2,8,760.32,nan,"60.499,06",fecha_emicion_vacio
11467,,1082,17,5,7,nan,137.62,14776.99,fecha_emicion_vacio
11468,,778,104,14,10,423.33,96.35,79856.28,fecha_emicion_vacio
11469,,51,62,4,2,nan,13.61,"16.100,50",fecha_emicion_vacio
11470,2025-09-09,2342,61,4,4,"389,21",nan,56235.24,
11471,,850,25,12,7,nan,nan,171659.69,fecha_emicion_vacio
11472,,2849,19,8,1,"99,18",17.14,nan,fecha_emicion_vacio
11473,2025-09-05,62,14,2,6,1342.82,nan,241479.01,
11474,2025-11-01,2844,67,11,2,267.90,14.13,-,
11475,,1612,59,2,5,"1.209,26",nan,46307.64,fecha_emicion_vacio
11476,,2361,60,11,2,nan,"195,59","36.267,14",fecha_emicion_vacio
11477,,88,74,4,1,1406.84,"176,71",-,fecha_emicion_vacio
11478,,2882,67,8,1,nan,303.19,267683.76,fecha_emicion_vacio
11479,,10,36,10,12,"1,097.22",77.63,85918.57,fecha_emicion_vacio
11480,,2722,37,1,10,"1.697,09",nan,48676.65,fecha_emicion_vacio
11481,2025-01-25,863,44,1,3,"1.193,59",182.36,"215.705,81",
11482,,2721,38,6,4,nan,205.12,"268.756,44",fecha_emicion_vacio
11483,,2125,37,14,1,"1.490,46",nan,"114.143,64",fecha_emicion_vacio
11484,,1189,31,3,1,1562.06,-,127021.90,fecha_emicion_vacio
11485,,574,64,3,5,1264.97,272.77,-,fecha_emicion_vacio
11486,,832,47,6,8,"1.081,30","67,65","29,172.26",fecha_emicion_vacio
11487,,1450,51,6,8,849.26,175.62,-,fecha_emicion_vacio
11488,,1562,34,9,10,"1,429.71",202.86,"272,692.43",fecha_emicion_vacio
11489,,2457,75,9,10,1876.38,"382,76","234,199.00",fecha_emicion_vacio
11490,2025-08-31,307,35,14,2,"1.549,64","325,80",194390.54,
11491,,483,9,2,9,1956.16,238.83,94098.88,fecha_emicion_vacio
11492,,2675,77,6,12,nan,"26,25",nan,fecha_emicion_vacio
11493,,1907,61,4,8,721.39,95.16,"130.579,93",fecha_emicion_vacio
11494,,1359,62,5,1,nan,59.78,16815.68,fecha_emicion_vacio
11495,,1033,6,1,9,"1,830.63",240.51,"75,789.14",fecha_emicion_vacio
11496,,260,74,10,3,1404.05,193.67,34499.23,fecha_emicion_vacio
11497,,2308,13,4,11,-,182.00,nan,fecha_emicion_vacio
11498,2026-02-08,229,36,5,6,nan,19.47,"2.969,75",
11499,,267,32,4,4,534.74,91.17,"87,846.51",fecha_emicion_vacio
11500,,1819,37,8,12,-,149.34,225616.07,fecha_emicion_vacio
11501,,351,79,3,2,220.99,"12,54","7,859.23",fecha_emicion_vacio
11502,,1205,44,3,2,"1.926,68",386.32,73578.56,fecha_emicion_vacio
11503,2025-04-21,751,19,7,7,1639.34,-,nan,
11504,,1340,77,4,1,"841,63","64,01",30287.74,fecha_emicion_vacio
11505,,205,65,5,11,1361.73,nan,214980.10,fecha_emicion_vacio
11506,,2011,44,11,7,953.62,64.48,46621.11,fecha_emicion_vacio
11507,,618,32,3,6,nan,73.34,16802.24,fecha_emicion_vacio
11508,,1325,17,4,7,"1,436.54","126,66",203615.17,fecha_emicion_vacio
11509,,2037,49,11,2,"1.241,76","115,91","151.718,81",fecha_emicion_vacio
11510,,2874,42,8,7,nan,140.63,nan,fecha_emicion_vacio
11511,,1730,3,4,5,1649.66,160.85,303990.53,fecha_emicion_vacio
11512,,1420,21,12,12,745.80,73.75,"91,232.41",fecha_emicion_vacio
11513,,1859,61,2,4,603.61,124.82,"98.337,63",fecha_emicion_vacio
11514,,783,70,6,12,nan,413.51,nan,fecha_emicion_vacio
11515,2025-10-21,1790,13,6,10,1805.75,"183,70",nan,
11516,,980,12,13,5,167.75,"31,41",6648.76,fecha_emicion_vacio
11517,,536,15,5,7,"1,824.01",282.17,278038.57,fecha_emicion_vacio
11518,,215,65,1,7,-,60.78,"72,447.47",fecha_emicion_vacio
11519,,711,17,2,6,-,-,146840.18,fecha_emicion_vacio
11520,,1618,54,3,10,"1.463,38",287.31,35860.75,fecha_emicion_vacio
11521,2025-08-12,1690,52,6,4,"1,949.27",195.39,"322,721.31",
11522,2025-05-13,460,10,15,8,-,"129,65",197837.56,
11523,,2717,63,10,9,1608.99,203.74,"297,015.27",fecha_emicion_vacio
11524,2025-11-03,1980,51,5,7,nan,nan,70504.97,
11525,2025-07-28,2361,37,9,2,1438.78,174.43,59360.08,
11526,,381,54,7,3,-,273.39,56488.32,fecha_emicion_vacio
11527,,2404,41,8,11,"1,561.14",182.22,nan,fecha_emicion_vacio
11528,,1114,54,1,10,1260.43,130.81,"66.744,68",fecha_emicion_vacio
11529,2025-10-09,105,46,14,4,1019.95,171.37,75892.40,
11530,,2597,69,4,9,"1,692.36",123.57,115658.85,fecha_emicion_vacio
11531,,2248,5,3,1,"1,770.99","283,00",156204.87,fecha_emicion_vacio
11532,,751,112,15,2,"1.124,35",76.96,nan,fecha_emicion_vacio
11533,2025-10-12,505,29,1,1,520.58,54.21,46577.27,
11534,,991,32,8,11,"897,69",185.37,"94.465,69",fecha_emicion_vacio
11535,,2333,54,8,7,124.57,17.20,-,fecha_emicion_vacio
11536,2026-02-15,641,74,5,6,"1,231.16",94.82,175128.01,
11537,2025-09-21,661,29,2,9,132.71,10.06,"3,263.00",
11538,,788,80,5,12,-,136.36,152733.90,fecha_emicion_vacio
11539,,2101,11,12,12,724.47,60.30,"92,189.49",fecha_emicion_vacio
11540,,1526,21,2,10,nan,nan,"177,156.44",fecha_emicion_vacio
11541,,488,72,12,5,"1.403,47",169.40,275278.03,fecha_emicion_vacio
11542,,1472,38,13,5,1891.39,"463,38","218.895,27",fecha_emicion_vacio
11543,,1395,31,12,11,975.09,138.18,nan,fecha_emicion_vacio
11544,,2623,54,14,10,nan,"193,08",nan,fecha_emicion_vacio
11545,,2481,18,8,6,nan,121.27,197669.14,fecha_emicion_vacio
11546,,576,19,6,11,"730,91",79.72,nan,fecha_emicion_vacio
11547,2025-12-21,570,65,14,5,nan,199.17,nan,
11548,,2477,98,11,11,517.34,106.00,90304.46,fecha_emicion_vacio
11549,,1448,60,9,2,530.76,"31,64",-,fecha_emicion_vacio
11550,,736,69,8,4,nan,100.78,107811.82,fecha_emicion_vacio
11551,,2902,22,1,8,"864,40",nan,89665.99,fecha_emicion_vacio
11552,,1339,25,11,4,444.43,25.48,"86,992.28",fecha_emicion_vacio
11553,,2853,45,7,3,"1,123.68",nan,52200.76,fecha_emicion_vacio
11554,,409,50,8,7,1584.38,133.36,291845.17,fecha_emicion_vacio
11555,2025-01-25,1544,20,11,12,"1.970,83",209.14,330256.25,
11556,,2523,3,8,8,1549.74,278.94,140922.14,fecha_emicion_vacio
11557,,2378,11,14,5,"1.390,84",334.99,"228.426,92",fecha_emicion_vacio
11558,2025-06-01,1988,43,10,6,534.29,44.26,"90,356.74",
11559,2025-11-28,1066,37,15,8,"1,274.84",149.28,49727.99,
11560,,587,59,10,5,945.13,1524.85,148494.21,fecha_emicion_vacio
11561,,1343,65,5,6,"1.214,92",217.29,"223,201.58",fecha_emicion_vacio
11562,,1348,47,8,8,779.05,"120,14","151,575.00",fecha_emicion_vacio
11563,2025-05-03,2261,69,2,1,"1,981.46",167.26,"92,442.89",
11564,,2205,19,14,8,nan,nan,75804.68,fecha_emicion_vacio
11565,,1949,26,14,1,"1,241.52",210.93,-,fecha_emicion_vacio
11566,,87,69,1,11,"-1,766.52",137.12,"230,841.69",fecha_emicion_vacio
11567,,1274,78,11,10,995.10,77.16,162147.32,fecha_emicion_vacio
11568,,2228,18,4,4,1823.49,"113,23",271058.15,fecha_emicion_vacio
11569,,2702,16,4,2,"1.059,87",nan,186475.49,fecha_emicion_vacio
11570,,704,18,9,11,"1.862,35",123.74,"240.733,38",fecha_emicion_vacio
11571,,1996,57,5,1,1636.98,"346,20",186698.01,fecha_emicion_vacio
11572,,1640,15,8,4,nan,nan,"222.779,31",fecha_emicion_vacio
11573,,285,66,3,10,1410.65,221.03,133268.20,fecha_emicion_vacio
11574,,1165,40,9,6,nan,334.11,nan,fecha_emicion_vacio
11575,,104,67,14,5,"1,898.01",170.89,297201.78,fecha_emicion_vacio
11576,,1429,36,9,10,1382.44,340.69,"175,956.83",fecha_emicion_vacio
11577,,1397,3,13,6,1807.79,"379,60",185698.52,fecha_emicion_vacio
11578,,485,22,5,12,1499.12,77.29,"85,714.80",fecha_emicion_vacio
11579,,3545,26,10,12,"1.309,93",306.07,-,fecha_emicion_vacio
11580,,1395,53,4,4,"1,202.13",235.70,"194,078.47",fecha_emicion_vacio
11581,,2666,116,2,6,1148.82,80.42,"107.560,94",fecha_emicion_vacio
11582,,490,3,4,8,100.46,7.04,"5,435.59",fecha_emicion_vacio
11583,,1354,35,4,3,680.54,967.32,"131.769,28",fecha_emicion_vacio
11584,,962,40,1,9,1347.67,302.07,"247.257,91",fecha_emicion_vacio
11585,,1376,63,2,9,214.36,38.61,"5,198.89",fecha_emicion_vacio
11586,,2159,31,3,8,-779.42,64.38,"17.969,80",fecha_emicion_vacio
11587,,2204,18,3,1,-,-,nan,fecha_emicion_vacio
11588,,417,12,3,9,250.10,nan,"42,842.04",fecha_emicion_vacio
11589,,1068,61,6,8,1175.13,259.00,34754.58,fecha_emicion_vacio
11590,,2997,64,2,4,795.21,50.58,nan,fecha_emicion_vacio
11591,,2146,25,6,1,103.74,22.03,7247.84,fecha_emicion_vacio
11592,,480,106,15,6,"974,09",-,-,fecha_emicion_vacio
11593,2025-07-24,279,41,8,3,"1.969,18","201,12",-,
11594,2025-10-20,597,76,4,8,1211.11,162.78,nan,
11595,,2048,52,2,10,1795.47,370.24,64375.50,fecha_emicion_vacio
11596,,2803,9,2,1,532.02,40.43,56973.87,fecha_emicion_vacio
11597,,2632,65,5,4,991.29,246.43,"20.279,19",fecha_emicion_vacio
11598,2025-06-15,1538,53,1,9,819.06,nan,68088.53,
11599,2025-01-25,134,27,13,6,1144.34,248.09,nan,
11600,,780,14,14,3,"1,393.46",320.85,-,fecha_emicion_vacio
11601,,802,55,9,3,"455,19",98.88,72110.81,fecha_emicion_vacio
11602,,764,47,10,8,561.03,nan,-,fecha_emicion_vacio
11603,2025-04-20,2492,27,9,7,433.13,63.14,68004.98,
11604,,2383,76,12,3,-,32.20,"19.750,42",fecha_emicion_vacio
11605,,800,8,7,6,"330,58",nan,nan,fecha_emicion_vacio
11606,,3660,74,12,3,nan,nan,"60.702,60",fecha_emicion_vacio
11607,2025-11-20,2468,44,4,11,521.84,nan,58168.55,
11608,,2531,8,6,9,744.58,nan,64348.60,fecha_emicion_vacio
11609,,2038,70,6,12,"1.141,29",237.15,182274.16,fecha_emicion_vacio
11610,,2345,31,11,1,172.74,9.00,22646.49,fecha_emicion_vacio
11611,,1614,32,10,3,"1,958.99",322.97,"167,165.26",fecha_emicion_vacio
11612,,2220,33,12,12,"1.740,86",321.12,"43.657,72",fecha_emicion_vacio
11613,,1684,42,9,12,"218,48","28,18",42168.88,fecha_emicion_vacio
11614,,900,29,14,11,-,nan,"340,167.27",fecha_emicion_vacio
11615,,1596,77,9,8,1954.56,240.85,"97.280,16",fecha_emicion_vacio
11616,,1746,41,12,11,1331.51,173.17,nan,fecha_emicion_vacio
11617,,2332,39,12,11,"1.704,67",125.29,"221.885,29",fecha_emicion_vacio
11618,,405,65,11,5,"1,229.58",215.49,"135.470,74",fecha_emicion_vacio
11619,,2637,77,5,12,598.13,84.93,"84.004,46",fecha_emicion_vacio
11620,,1743,35,11,3,nan,"29,63",-,fecha_emicion_vacio
11621,,2526,19,15,7,865.48,174.08,109647.30,fecha_emicion_vacio
11622,,1465,31,12,12,891.14,162.50,117537.84,fecha_emicion_vacio
11623,,1750,26,8,4,763.19,"63,89",nan,fecha_emicion_vacio
11624,,2060,9,8,10,"1.934,77","399,39","201,104.60",fecha_emicion_vacio
11625,,1534,1,13,10,"359,66",nan,"37,327.47",fecha_emicion_vacio
11626,,1403,68,14,10,"1.583,17",nan,307703.92,fecha_emicion_vacio
11627,,1051,3,6,5,nan,365.25,279799.46,fecha_emicion_vacio
11628,,1650,76,11,2,"804,56",142.08,"97.449,24",fecha_emicion_vacio
11629,,2868,62,5,3,1940.65,2189.22,"118,862.25",fecha_emicion_vacio
11630,,2438,40,1,10,"125,42",173.15,nan,fecha_emicion_vacio
11631,2025-09-18,2933,68,3,5,267.23,24.77,22913.99,
11632,,1191,20,6,8,-,35.25,53528.89,fecha_emicion_vacio
11633,,1665,18,5,4,nan,117.92,"30.614,03",fecha_emicion_vacio
11634,2025-11-28,2797,11,4,11,717.45,nan,"94.866,16",
11635,2025-05-24,2389,19,14,2,481.43,nan,"17,367.53",
11636,,1635,27,1,9,nan,158.24,-,fecha_emicion_vacio
11637,,2284,21,3,12,1600.42,157.06,"258.380,75",fecha_emicion_vacio
11638,,1574,37,1,7,73.74,nan,"5,674.48",fecha_emicion_vacio
11639,,2159,30,13,3,nan,339.95,"238,453.83",fecha_emicion_vacio
11640,,844,1,4,3,1189.39,66.95,156243.23,fecha_emicion_vacio
11641,2025-09-29,1157,71,2,7,1066.17,231.16,196282.19,
11642,2025-09-12,362,65,6,11,"96,44",-,7639.55,
11643,,963,61,1,5,1709.30,-,"184,304.18",fecha_emicion_vacio
11644,2025-03-05,1744,16,11,6,348.40,66.30,58550.84,
11645,,1776,99,15,1,1666.51,-,nan,fecha_emicion_vacio
11646,,1621,72,14,1,"1,945.01",166.71,"99.338,17",fecha_emicion_vacio
11647,,1454,27,13,12,1793.00,nan,"105,646.11",fecha_emicion_vacio
11648,,1336,73,9,10,1124.05,244.68,"44.705,28",fecha_emicion_vacio
11649,,351,68,2,3,"1.472,28",95.15,nan,fecha_emicion_vacio
11650,,1018,18,14,2,nan,"24,60","12,118.94",fecha_emicion_vacio
11651,2025-07-08,787,59,11,8,nan,129.86,nan,
11652,,2041,56,2,7,684.47,"134,88",96850.16,fecha_emicion_vacio
11653,,716,13,9,7,nan,nan,nan,fecha_emicion_vacio
11654,2025-09-03,1577,10,5,11,1729.84,257.23,"223,175.43",
11655,2026-01-19,2292,45,2,7,1567.37,"178,36",81719.08,
11656,,1006,62,6,6,-,203.66,-,fecha_emicion_vacio
11657,,2452,67,6,12,1901.79,157.16,-,fecha_emicion_vacio
11658,,1230,4,4,9,1700.04,"296,77",209812.20,fecha_emicion_vacio
11659,,2947,46,9,12,nan,-,nan,fecha_emicion_vacio
11660,2025-02-13,2837,80,9,5,"1,419.94",137.28,"280,021.90",
11661,,2498,52,11,2,1195.84,68.14,"109.092,48",fecha_emicion_vacio
11662,,2655,37,10,6,1454.26,245.60,"199,705.85",fecha_emicion_vacio
11663,,2192,37,13,6,1282.55,-,"190.610,85",fecha_emicion_vacio
11664,,2426,69,4,11,1640.22,100.08,86270.96,fecha_emicion_vacio
11665,,2028,41,3,5,"1,973.69",nan,nan,fecha_emicion_vacio
11666,,1290,77,14,12,"1.508,90","206,43","158.685,63",fecha_emicion_vacio
11667,,308,38,3,12,-,nan,nan,fecha_emicion_vacio
11668,,1376,35,1,1,218.38,46.47,"23.551,55",fecha_emicion_vacio
11669,,694,50,15,1,1638.35,117.04,nan,fecha_emicion_vacio
11670,,220,70,15,8,776.66,55.59,"30.072,68",fecha_emicion_vacio
11671,,2796,35,1,9,"1.762,83","303,05",322155.27,fecha_emicion_vacio
11672,,2608,72,11,3,1219.60,"229,24","153.189,90",fecha_emicion_vacio
11673,,1688,28,10,12,1412.34,"178,66",203526.46,fecha_emicion_vacio
11674,,1635,14,1,9,nan,238.22,"180.551,80",fecha_emicion_vacio
